,SCORE:,total_score,atom_pair_constraint,cart_bonded,dslf_fa13,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,lk_ball_wtd,omega,p_aa_pp,rama_prepro,ref,yhh_planarity,description,id
6,SCORE:,8846.201,9530.73,379.048,-0.311,-2808.9240000000004,578.304,-988.304,6.917000000000001,101.54,331.36199999999997,2053.231,-72.316,-99.542,-56.878,-268.381,-53.968999999999994,23.186,-74.876,89.77600000000001,174.715,0.893,S_0007,A2Y3U4_ORYSI
8,SCORE:,9502.794,10901.751,269.068,0.0,-3078.052,702.942,-1236.171,6.343999999999999,119.57,289.7,2215.75,-126.291,-122.715,-120.175,-254.50400000000002,-40.547,10.088,-105.755,1.716,67.67699999999999,2.396,S_0009,LACG_STAEQ
6,SCORE:,6199.531,7296.154,343.705,0.0,-2961.712,638.89,-1061.952,6.631,107.56299999999999,303.471,2097.894,-100.223,-115.19200000000001,-88.01899999999999,-249.53400000000002,-51.961999999999996,15.525,-110.256,-18.325,145.905,0.9690000000000001,S_0007,D6YR73_PANVC
5,SCORE:,13913.669,14618.471000000001,408.439,0.0,-3007.64,742.689,-985.3760000000001,9.142000000000001,117.52799999999999,379.55800000000005,2084.606,-78.017,-110.13799999999999,-61.451,-241.429,-62.898999999999994,34.016,-83.664,49.748000000000005,97.93700000000001,2.148,S_0006,V6DHJ3_9DELT
1,SCORE:,9291.079,10517.097,299.685,0.0,-3062.954,625.1030000000001,-1064.188,7.21,111.47,323.335,2088.601,-106.874,-113.066,-91.635,-249.541,-54.137,19.706,-123.757,-16.123,180.44400000000002,0.7040000000000001,S_0002,C8XGW3_NAKMY
9,SCORE:,15074.436000000002,15418.463,489.22,0.0,-2708.802,515.906,-899.752,6.853,93.18299999999999,383.189,1958.1470000000002,-65.836,-93.14200000000001,-53.474,-242.533,-56.963,46.6,-73.264,128.461,227.857,0.322,S_0010,G0FST5_AMYMS
7,SCORE:,8806.2,9896.028,346.666,0.0,-3186.611,709.475,-1139.14,7.952000000000001,124.56,381.151,2285.996,-116.523,-116.527,-89.646,-263.624,-60.773999999999994,12.288,-109.54,-6.468999999999999,129.565,1.3719999999999999,S_0008,R5RF44_9FIRM
0,SCORE:,8752.086,9895.271,345.875,0.0,-3209.6220000000003,716.5039999999999,-1136.714,7.667999999999999,121.679,369.55800000000005,2276.9410000000003,-114.689,-114.925,-98.193,-262.119,-60.68,12.457,-104.98299999999999,-22.945999999999998,129.565,1.44,S_0001,R5RF44_9FIRM
3,SCORE:,3680.9359999999997,4772.467000000001,360.472,0.0,-3044.881,660.072,-1088.5919999999999,6.654,106.56,326.015,2109.681,-110.90700000000001,-115.916,-89.333,-245.91099999999997,-54.608000000000004,23.958000000000002,-106.369,16.079,153.874,1.62,S_0004,S1QZC7_9ENTE
1,SCORE:,12922.385,14075.614,376.616,0.0,-3061.5679999999998,625.5409999999999,-1166.165,5.917999999999999,112.198,327.54,2174.2129999999997,-97.17399999999999,-121.26700000000001,-106.531,-244.812,-52.458,15.997,-110.068,41.193999999999996,125.939,1.659,S_0002,V2XUR1_MONRO
4,SCORE:,13451.261999999999,13581.875,536.99,0.0,-2655.507,567.681,-845.671,7.5760000000000005,105.53200000000001,423.43300000000005,1877.5970000000002,-68.017,-96.685,-49.481,-217.69799999999998,-50.336999999999996,58.905,-61.202,167.118,168.954,0.19899999999999998,S_0005,D1BJL8_SANKS
5,SCORE:,6052.978,7159.9259999999995,346.662,0.0,-3055.452,695.293,-1134.173,6.977,115.792,331.403,2220.64,-110.195,-115.712,-89.619,-251.62400000000002,-62.246,22.031999999999996,-99.10799999999999,-18.964000000000002,90.12700000000001,1.219,S_0006,Q8YA94_LISMO
7,SCORE:,3214.136,4239.960999999999,351.406,0.0,-3069.969,701.253,-1080.118,7.21,117.811,353.91900000000004,2112.355,-95.973,-120.257,-91.619,-246.739,-50.89,30.52,-95.87700000000001,42.426,107.712,1.004,S_0008,C9A750_ENTCA
1,SCORE:,9714.748,11042.438,286.244,0.0,-3105.132,648.984,-1200.944,6.186,115.895,307.73,2242.274,-114.382,-118.79799999999999,-103.84200000000001,-254.734,-48.423,10.252,-125.39,14.045,111.00299999999999,1.34,S_0002,A0A0A2L4L5_PENIT
2,SCORE:,3705.255,4739.294,382.80400000000003,0.0,-3141.489,747.5210000000001,-1157.461,7.6129999999999995,125.48100000000001,371.411,2255.3920000000003,-118.949,-115.27600000000001,-100.042,-250.725,-55.468,14.17,-91.75299999999999,-2.11,94.01299999999999,0.828,S_0003,Q6F283_MESFL
6,SCORE:,7103.044,8274.019,343.64300000000003,0.0,-3159.5009999999997,695.7310000000001,-1165.151,6.699,123.71700000000001,319.95,2291.548,-119.641,-119.634,-99.48700000000001,-264.296,-60.992,25.011999999999997,-102.59899999999999,20.77,92.193,1.065,S_0007,Q74KL6_LACJO
8,SCORE:,3598.62,4734.901,314.402,1.129,-3067.6690000000003,673.71,-1106.94,6.385,111.741,320.585,2181.235,-100.788,-126.63600000000001,-96.37799999999999,-245.264,-50.722,10.919,-104.611,0.591,140.248,1.78,S_0009,D4K1K7_9FIRM
8,SCORE:,17641.004,18582.483,417.94199999999995,-0.985,-3005.9359999999997,672.824,-1111.572,7.697,116.098,337.76,2186.012,-91.616,-119.586,-92.244,-246.012,-56.457,25.217,-100.846,12.93,105.92200000000001,1.371,S_0009,V3ZK85_LOTGI
4,SCORE:,3334.192,4292.838,314.157,0.0,-2754.925,530.965,-922.9060000000001,5.388,98.68,302.097,1891.5479999999998,-69.359,-113.77,-68.548,-233.252,-62.986999999999995,12.603,-91.59899999999999,29.133000000000003,173.28,0.848,S_0005,Q3J2E9_RHOS4
1,SCORE:,8949.045,10116.798,305.564,0.0,-3007.637,667.5210000000001,-1083.177,6.957999999999999,117.809,313.082,2133.1220000000003,-97.559,-109.829,-107.866,-250.08,-45.881,13.378,-110.509,-22.758000000000003,109.09,1.02,S_0002,F9VCA0_LACGL
6,SCORE:,3163.9040000000005,4230.528,338.41900000000004,0.0,-3104.49,708.507,-1066.849,7.273,119.682,350.00199999999995,2166.1820000000002,-91.711,-121.493,-90.366,-246.618,-55.133,16.617,-90.663,25.398000000000003,67.57,1.0490000000000002,S_0007,K0J826_AMPXN
9,SCORE:,9370.334,10412.763,230.61900000000003,-0.96,-2511.03,520.203,-949.765,5.189,92.991,231.237,1808.204,-82.71700000000001,-97.869,-76.536,-224.31400000000002,-45.542,7.816,-88.689,16.930999999999997,121.277,0.527,S_0010,M0Z3F5_HORVD
0,SCORE:,9052.911,9977.791,349.051,0.0,-2786.1290000000004,565.888,-1027.974,6.35,106.369,312.916,1993.908,-81.665,-113.43,-103.74700000000001,-235.035,-41.254,30.418000000000003,-102.855,73.855,127.40100000000001,1.053,S_0001,D6YBP8_THEBD
9,SCORE:,3723.71,4773.448,367.564,0.0,-2930.103,645.388,-1046.349,6.457999999999999,113.762,300.008,2065.2039999999997,-101.525,-114.723,-87.05,-231.84900000000002,-60.867,11.365,-97.91799999999999,-1.24,110.788,1.348,S_0010,K8W5C1_9ENTR
5,SCORE:,9749.811,10517.795,504.35900000000004,-0.8320000000000001,-3038.183,632.806,-1109.006,7.122000000000001,113.464,356.119,2212.112,-97.853,-120.609,-91.86399999999999,-243.387,-60.101000000000006,24.057,-86.00399999999999,55.754,172.83700000000002,1.226,S_0006,A0A0D3EVD8_9ORYZ
4,SCORE:,14114.861,14023.978000000001,723.075,0.0,-2770.204,682.9069999999999,-870.9639999999999,8.136000000000001,117.70100000000001,398.13,2017.086,-61.793,-83.061,-70.666,-227.104,-68.061,66.26100000000001,-48.321999999999996,157.55,119.223,0.991,S_0005,D2QFX3_SPILD
5,SCORE:,6874.021,7869.378000000001,363.276,0.0,-2933.5690000000004,685.507,-1078.32,6.645,112.712,303.895,2115.962,-99.259,-101.708,-105.14299999999999,-243.77200000000002,-51.361999999999995,17.434,-102.045,-5.736000000000001,119.37200000000001,0.754,S_0006,R5QQ57_9FIRM
7,SCORE:,14998.464,15970.521,378.13699999999994,0.0,-2939.966,568.159,-1033.445,6.882000000000001,105.177,346.026,2050.8520000000003,-96.166,-113.79799999999999,-85.101,-235.263,-54.223,27.47,-103.303,43.13399999999999,162.244,1.126,S_0008,I4ERL5_MODMB
1,SCORE:,3658.05,4670.345,380.099,0.0,-3058.9770000000003,719.563,-1106.9360000000001,7.8870000000000005,114.073,334.976,2191.239,-119.08,-109.36399999999999,-86.009,-250.463,-62.72,24.05,-105.99600000000001,31.964000000000002,82.007,1.393,S_0002,Q03GK3_PEDPA
2,SCORE:,8935.166,10021.505,303.89099999999996,0.0,-3049.05,691.578,-1129.3410000000001,6.837999999999999,111.89299999999999,332.155,2191.394,-96.448,-114.802,-111.37100000000001,-246.90099999999998,-51.599,11.322000000000001,-90.804,20.351,133.012,1.544,S_0003,D9STU5_CLOC7
4,SCORE:,9911.509,11224.198,298.345,0.0,-3088.9040000000005,625.928,-1213.817,6.446000000000001,113.96799999999999,311.89799999999997,2218.697,-124.666,-120.15799999999999,-112.913,-242.59099999999998,-49.681999999999995,11.948,-119.01299999999999,32.938,137.88299999999998,1.004,S_0005,E9F105_METRA
3,SCORE:,16201.338,17227.668,327.565,0.0,-2874.3179999999998,549.302,-1034.106,6.246,102.177,318.02099999999996,2019.3770000000002,-77.843,-119.55799999999999,-88.164,-235.43,-54.806000000000004,18.496,-101.656,35.464,182.18400000000003,0.7190000000000001,S_0004,B5I7D1_9ACTN
8,SCORE:,16909.582,17881.003,367.99699999999996,4.102,-3090.055,657.572,-1117.495,6.569,118.15100000000001,334.884,2221.055,-87.566,-121.734,-86.631,-256.29400000000004,-58.755,30.418000000000003,-92.915,65.411,132.55200000000002,1.314,S_0009,H2YEU9_CIOSA
9,SCORE:,12150.608,13507.216,289.467,0.0,-3251.429,669.4630000000001,-1164.705,6.904,119.62799999999999,324.151,2221.7110000000002,-105.54,-129.661,-95.48200000000001,-272.378,-53.931000000000004,12.119000000000002,-115.954,27.651999999999997,160.014,1.364,S_0010,A0A072V4Q7_MEDTR
5,SCORE:,3110.466,4150.559,320.341,0.0,-3011.5559999999996,711.09,-1097.224,7.175,118.443,328.023,2144.147,-92.795,-113.23100000000001,-89.506,-254.05200000000002,-52.603,11.034,-95.855,38.735,86.92299999999999,0.8190000000000001,S_0006,C6PVA7_9CLOT
9,SCORE:,11088.151000000002,11874.714,356.30800000000005,-0.515,-2540.971,557.849,-903.5880000000001,6.683,90.551,280.76,1796.287,-85.13600000000001,-87.991,-64.628,-222.115,-44.883,13.446,-97.12700000000001,40.499,116.954,1.057,S_0010,V4LJ83_EUTSA
7,SCORE:,3644.19,4768.7429999999995,326.091,0.0,-3129.6279999999997,721.1669999999999,-1164.037,7.24,120.594,343.999,2248.041,-119.574,-120.506,-88.495,-250.135,-58.965,15.998,-96.735,18.026,100.956,1.4080000000000001,S_0008,M1N5J1_9CLOT
6,SCORE:,6058.369000000001,7083.404,361.01300000000003,0.0,-3017.4970000000003,652.855,-1097.611,6.692,112.745,323.73400000000004,2133.349,-90.194,-108.198,-93.333,-251.155,-53.855,43.586999999999996,-108.161,7.803999999999999,151.459,1.73,S_0007,B8HE07_ARTCA
8,SCORE:,9400.234,10473.345,358.961,-0.6829999999999999,-3254.8190000000004,718.8919999999999,-1176.674,7.428999999999999,126.829,369.014,2367.0389999999998,-104.344,-125.87899999999999,-81.623,-264.25,-70.5,23.516,-93.37200000000001,21.572,104.07600000000001,1.7080000000000002,S_0009,V4LGL0_EUTSA
7,SCORE:,7268.931,8283.112,329.44300000000004,0.0,-2930.4959999999996,672.448,-1086.739,6.693,114.15700000000001,301.60200000000003,2128.3520000000003,-90.459,-105.624,-90.64299999999999,-240.084,-61.931999999999995,14.106,-105.993,10.39,120.12100000000001,0.479,S_0008,R5VR40_9FIRM
1,SCORE:,2933.1420000000003,4147.392,317.693,0.0,-3204.278,705.84,-1118.258,7.231,117.551,373.866,2230.112,-101.11399999999999,-127.351,-111.76100000000001,-259.346,-55.913000000000004,12.552,-109.265,-13.195,120.555,0.8290000000000001,S_0002,E6WGP5_PANSA
7,SCORE:,10516.142,10615.952,790.337,-0.535,-2780.353,639.868,-954.4680000000001,7.313,110.96600000000001,368.1,2049.12,-91.16799999999999,-94.46600000000001,-52.108999999999995,-211.918,-64.874,49.24100000000001,-84.5,91.646,127.04700000000001,0.943,S_0008,D7LL70_ARALL
7,SCORE:,10410.828000000001,10658.691,711.299,0.0,-2793.28,632.6,-1005.453,6.952999999999999,115.506,359.195,2100.7129999999997,-92.581,-94.994,-68.633,-223.75799999999998,-52.867,35.796,-83.869,77.17399999999999,127.04700000000001,1.2890000000000001,S_0008,D7LL70_ARALL
1,SCORE:,12681.067,13865.628,324.219,0.0,-3210.312,694.942,-1171.02,7.648,120.49700000000001,370.224,2259.754,-113.855,-133.984,-83.84,-243.185,-52.02,12.212,-114.32600000000001,26.689,120.685,1.113,S_0002,SDJGI_31
5,SCORE:,10228.192,11346.472,348.085,0.0,-3110.115,684.062,-1118.1960000000001,6.97,119.838,337.343,2162.244,-101.995,-122.541,-71.952,-237.84900000000002,-57.457,18.387,-103.66799999999999,37.004,90.287,1.272,S_0006,SDJGI_139
0,SCORE:,9883.476999999999,11207.667,273.57,0.0,-3072.8990000000003,637.815,-1175.013,6.4270000000000005,119.616,294.906,2226.303,-104.369,-120.69,-110.333,-242.69799999999998,-54.387,8.307,-119.777,27.195,80.97,0.868,S_0001,SDJGI_35
9,SCORE:,632.4730000000001,1817.345,309.532,0.0,-3103.869,698.954,-1138.816,7.544,123.2,343.093,2220.395,-128.36,-127.348,-80.676,-247.752,-61.748999999999995,12.494000000000002,-121.554,18.121,91.241,0.6759999999999999,S_0010,SDJGI_137
6,SCORE:,16414.229,17170.9,337.561,0.0,-2772.0809999999997,604.602,-968.414,6.534,106.715,312.392,1974.71,-85.038,-112.675,-78.476,-231.679,-58.431000000000004,18.942999999999998,-75.6,107.816,154.889,1.561,S_0007,SDJGI_42
3,SCORE:,3099.513,4240.367,307.45799999999997,0.0,-2862.153,582.438,-1039.638,5.537999999999999,103.397,304.41700000000003,1985.2879999999998,-93.525,-107.92,-110.052,-240.84099999999998,-50.445,21.938000000000002,-106.766,6.188,152.38299999999998,1.44,S_0004,SDJGI_34
8,SCORE:,7288.31,8314.979,405.395,0.0,-2957.531,674.922,-1103.045,6.897,118.02799999999999,304.786,2119.886,-111.435,-104.29,-88.51799999999999,-241.419,-52.645,24.403000000000002,-104.523,-21.918000000000003,103.635,0.7040000000000001,S_0009,SDJGI_33
4,SCORE:,6800.1630000000005,7832.1990000000005,321.23900000000003,0.0,-2947.5820000000003,667.6239999999999,-1092.603,7.367999999999999,118.89,321.418,2068.877,-87.48,-120.694,-83.867,-243.22400000000002,-50.321999999999996,27.976999999999997,-93.061,38.157,113.801,1.446,S_0005,SDJGI_83
4,SCORE:,9836.501,11150.741000000002,285.342,0.0,-3020.224,587.361,-1141.26,5.934,104.686,290.901,2126.69,-95.914,-120.04700000000001,-113.3,-233.09400000000002,-49.794,9.594,-116.921,33.118,131.651,1.037,S_0005,SDJGI_136
0,SCORE:,8573.726999999999,8952.416,592.706,0.0,-2985.844,712.432,-963.8639999999999,9.086,122.678,394.51099999999997,2105.577,-89.17299999999999,-100.603,-58.45399999999999,-247.18200000000002,-66.732,39.091,-92.839,108.19200000000001,139.887,1.84,S_0001,SDJGI_79
2,SCORE:,9273.905,10411.183,294.848,0.0,-2940.058,641.2130000000001,-1053.499,6.6770000000000005,112.478,313.123,2008.6670000000001,-89.064,-117.973,-87.094,-237.863,-53.86,22.158,-92.491,25.204,108.719,1.538,S_0003,SDJGI_86
6,SCORE:,8852.851999999999,9695.982,343.194,0.0,-2854.1679999999997,617.153,-1008.696,6.8420000000000005,106.459,323.409,1990.25,-71.195,-105.103,-95.868,-242.50799999999998,-49.229,26.660999999999998,-100.83200000000001,119.67299999999999,149.158,1.671,S_0007,SDJGI_80
0,SCORE:,6689.321999999999,7608.0109999999995,321.753,0.0,-2923.2340000000004,686.007,-1040.889,6.646,114.76899999999999,303.365,2138.431,-86.795,-105.76700000000001,-88.495,-252.074,-60.332,14.748,-82.73100000000001,28.182,106.024,1.704,S_0001,SDJGI_182
8,SCORE:,8782.849,9699.631,341.342,0.0,-2908.367,602.394,-1043.238,6.058,113.163,332.056,2064.422,-81.396,-108.786,-84.641,-240.665,-62.505,18.021,-86.057,59.51,160.658,1.249,S_0009,SDJGI_134
1,SCORE:,2993.492,3965.1890000000003,372.662,0.0,-3041.844,717.425,-1053.121,7.103,122.241,339.98900000000003,2139.335,-98.66799999999999,-115.13600000000001,-87.057,-257.503,-66.068,26.171999999999997,-93.209,55.925,59.043,1.015,S_0002,SDJGI_141
4,SCORE:,14575.506000000001,15496.211000000001,375.255,0.0,-2876.3179999999998,586.844,-1053.402,6.89,109.385,328.62300000000005,2064.078,-95.465,-109.921,-94.99799999999999,-238.519,-55.83,22.772,-103.30799999999999,68.741,143.67700000000002,0.789,S_0005,SDJGI_181
0,SCORE:,936.058,2198.935,258.982,0.0,-2940.647,611.356,-1082.529,6.315,105.09899999999999,312.218,2019.374,-75.89,-125.919,-97.889,-235.15599999999998,-53.405,5.921,-113.24,-1.4380000000000002,142.266,1.704,S_0001,SDJGI_135
4,SCORE:,9008.975,10041.495,357.18800000000005,0.0,-2938.636,668.815,-1092.472,7.011,111.436,326.04,2016.889,-94.175,-119.34100000000001,-81.992,-233.07299999999998,-50.978,24.469,-85.588,57.798,92.17399999999999,1.916,S_0005,SDJGI_85
3,SCORE:,3715.665,4888.991,291.671,0.0,-2946.875,659.581,-1101.547,6.207999999999999,107.596,292.32,2136.5879999999997,-95.45200000000001,-117.48200000000001,-105.92200000000001,-242.58900000000003,-53.353,10.6,-102.934,-9.953,96.59,1.6269999999999998,S_0004,SDJGI_185
9,SCORE:,925.846,2195.62,266.445,0.0,-2988.849,646.744,-1081.549,6.771,110.61,319.73,2026.065,-92.098,-126.141,-98.243,-233.83599999999998,-49.47,7.247999999999999,-111.234,0.889,125.345,1.8,S_0010,SDJGI_138
8,SCORE:,11195.553999999998,11556.889,526.289,0.0,-2770.5170000000003,641.589,-881.563,9.61,109.365,393.164,1881.756,-69.925,-102.316,-60.397,-218.396,-46.853,40.069,-71.42699999999999,114.604,143.007,0.605,S_0009,SDJGI_82
2,SCORE:,12986.889,13855.851999999999,385.41900000000004,0.0,-2967.802,625.561,-1001.75,7.162999999999999,107.689,350.347,2024.115,-86.384,-104.984,-96.60600000000001,-227.445,-48.168,19.548,-100.60799999999999,77.985,165.86,1.095,S_0003,SDJGI_78
3,SCORE:,9096.498,9750.666,337.00800000000004,0.0,-2495.259,595.196,-858.28,6.785,98.3,292.033,1748.8139999999999,-56.193000000000005,-84.405,-78.938,-216.387,-42.955,14.975999999999999,-80.02600000000001,33.391999999999996,130.14600000000002,1.6230000000000002,S_0004,SDJGI_87
5,SCORE:,4648.948,5754.101,332.279,0.0,-2939.0690000000004,628.5219999999999,-1065.222,6.011,108.90299999999999,305.892,2050.498,-96.08,-114.74799999999999,-96.632,-237.28400000000002,-52.08,11.574000000000002,-97.522,4.456,143.713,1.635,S_0006,SDJGI_183
6,SCORE:,7386.608,8558.945,263.322,0.0,-2894.453,630.2819999999999,-1062.258,6.319,115.241,285.867,2034.135,-87.72,-114.1,-87.999,-239.36700000000002,-47.652,10.319,-91.206,4.873,100.76700000000001,1.2930000000000001,S_0007,SDJGI_30
1,SCORE:,8570.525,9554.446,286.893,0.0,-2704.22,543.095,-972.439,5.73,97.875,297.829,1896.3529999999998,-78.439,-110.191,-72.558,-228.292,-52.6,17.319000000000003,-97.554,36.029,149.504,1.744,S_0002,SDJGI_40
9,SCORE:,7594.063,8508.136999999999,397.974,0.0,-3061.147,705.79,-1084.678,7.627999999999999,115.568,355.565,2175.741,-106.20299999999999,-114.109,-81.043,-241.65,-65.469,21.486,-91.411,44.86600000000001,105.02600000000001,1.993,S_0010,SDJGI_84
2,SCORE:,3140.651,3758.36,392.371,2.056,-2507.937,574.816,-819.821,7.395,95.384,326.26099999999997,1660.638,-84.016,-100.12299999999999,-47.131,-182.52,-52.635,23.736,-66.7,38.023,121.71600000000001,0.777,S_0003,SDJGI_140
3,SCORE:,11237.016000000001,11895.719,465.494,0.0,-2832.6279999999997,668.0160000000001,-971.8610000000001,7.598,116.65700000000001,354.976,1987.984,-66.13,-102.074,-74.306,-224.18200000000002,-51.485,25.995,-89.837,45.066,80.704,1.3119999999999998,S_0004,SDJGI_81
1,SCORE:,20565.622,21065.403,429.01199999999994,-0.995,-2563.636,537.66,-878.6339999999999,6.229,96.822,322.066,1845.394,-59.086000000000006,-100.11399999999999,-69.411,-210.168,-50.567,34.628,-77.538,70.207,167.94299999999998,0.41,S_0002,SDJGI_53
5,SCORE:,9636.185,11015.389,265.13,0.0,-3091.039,630.572,-1179.873,6.041,110.604,290.592,2222.154,-110.639,-119.914,-107.556,-249.68200000000002,-57.715,7.756,-123.45100000000001,-3.602,130.417,0.9990000000000001,S_0006,SDJGI_170
4,SCORE:,7096.972,7996.22,462.036,0.0,-3373.9790000000003,763.091,-1097.057,9.347999999999999,127.15299999999999,436.27099999999996,2313.663,-106.36,-117.725,-80.39,-257.508,-61.24100000000001,25.8,-117.96,56.403999999999996,118.469,0.74,S_0005,SDJGI_162
6,SCORE:,7490.688,8588.454,343.426,0.0,-2991.3390000000004,674.186,-1090.3419999999999,6.643,115.67200000000001,310.221,2126.9970000000003,-114.29899999999999,-112.696,-99.531,-249.748,-48.608999999999995,12.613,-108.65,9.64,117.31700000000001,0.732,S_0007,SDJGI_108
7,SCORE:,5106.668,6266.757,296.368,0.0,-3017.4190000000003,652.141,-1082.175,6.876,110.07600000000001,314.526,2112.12,-104.75399999999999,-115.939,-87.557,-253.18,-50.748000000000005,6.2989999999999995,-92.23899999999999,1.476,142.78799999999998,1.251,S_0008,SDJGI_52
3,SCORE:,3089.2059999999997,4104.91,348.792,0.0,-2969.93,638.442,-1038.287,6.744,109.829,331.454,2037.68,-93.89399999999999,-114.902,-83.29899999999999,-246.842,-54.113,29.993000000000002,-97.325,58.971000000000004,120.307,0.674,S_0004,SDJGI_187
9,SCORE:,3672.7059999999997,4804.8640000000005,332.695,0.0,-2943.591,640.605,-1089.251,6.4110000000000005,112.439,305.314,2107.705,-92.82700000000001,-108.54299999999999,-98.309,-250.40400000000002,-54.21,23.909000000000002,-100.48299999999999,-13.422,89.02799999999999,0.779,S_0010,SDJGI_197
4,SCORE:,5740.669,6960.408,345.408,-1.138,-3254.059,665.882,-1184.8310000000001,7.369,125.095,369.29,2268.5,-110.493,-123.82600000000001,-96.539,-255.643,-47.333,16.241,-114.719,16.315,152.28,2.46,S_0005,SDJGI_73
8,SCORE:,11667.028999999999,12746.139,340.455,0.0,-2922.702,549.601,-1061.52,5.956,105.368,317.628,2041.243,-91.564,-113.056,-106.95299999999999,-251.53400000000002,-52.373000000000005,22.285999999999998,-112.008,60.191,188.435,1.436,S_0009,SDJGI_128
8,SCORE:,8538.402,9267.149,483.517,0.0,-2898.467,681.8530000000001,-1068.365,7.645,120.699,357.05800000000005,2086.397,-88.822,-106.15,-86.2,-234.245,-51.773,56.122,-86.33200000000001,2.276,94.83,1.212,S_0009,SDJGI_180
0,SCORE:,8970.846,9798.235999999999,421.70099999999996,0.0,-2840.323,530.487,-1002.585,5.912999999999999,99.774,343.82199999999995,1966.345,-88.69200000000001,-108.43299999999999,-68.62,-237.856,-37.04,29.866999999999997,-107.029,87.348,177.243,0.687,S_0001,SDJGI_151
